0.084,2.48008e-20,0.614566,2.01794e-18,-1.0472,1.5708,3.1944e-18,1.5708
0.086,2.56362e-20,0.612879,2.15117e-18,-1.0472,1.5708,3.21073e-18,1.5708
0.088,2.64374e-20,0.611152,2.28084e-18,-1.0472,1.5708,3.2415e-18,1.5708
0.09,2.72079e-20,0.609387,2.41052e-18,-1.0472,1.5708,3.28086e-18,1.5708
0.092,2.81047e-20,0.607582,2.55085e-18,-1.0472,1.5708,3.29678e-18,1.5708
0.094,2.89673e-20,0.605737,2.68763e-18,-1.0472,1.5708,3.32714e-18,1.5708
0.096,2.99562e-20,0.603854,2.83507e-18,-1.0472,1.5708,3.33406e-18,1.5708
0.098,3.08074e-20,0.601931,2.9825e-18,-1.0472,1.5708,3.35012e-18,1.5708
0.1,3.16245e-20,0.599969,3.13349e-18,-1.0472,1.5708,3.36897e-18,1.5708
0.102,3.24074e-20,0.597968,3.28804e-18,-1.0472,1.5708,3.39061e-18,1.5708
0.104,3.31561e-20,0.595927,3.44613e-18,-1.0472,1.5708,3.41503e-18,1.5708
0.106,3.41382e-20,0.593848,3.61489e-18,-1.0472,1.5708,3.40171e-18,1.5708
0.108,3.48503e-20,0.591729,3.78186e-18,-1.0472,1.5708,3.41488e-18,1.5708
0.11,3.57957e-20,0.58957,3.96305e-18,-1.0472,1.5708,3.38448e-18,1.5708
0.112,3.66945e-20,0.587373,4.15312e-18,-1.0472,1.5708,3.34819e-18,1.5708
0.114,3.74398e-20,0.585136,4.34497e-18,-1.0472,1.5708,3.31821e-18,1.5708
0.116,3.82045e-20,0.58286,4.54392e-18,-1.0472,1.5708,3.28493e-18,1.5708
0.118,3.88691e-20,0.580545,4.74465e-18,-1.0472,1.5708,3.25769e-18,1.5708
0.12,3.94996e-20,0.578191,4.95959e-18,-1.0472,1.5708,3.21576e-18,1.5708
0.122,4.0096e-20,0.575797,5.18874e-18,-1.0472,1.5708,3.15915e-18,1.5708
0.124,4.05923e-20,0.573364,5.41966e-18,-1.0472,1.5708,3.10858e-18,1.5708
0.126,4.11079e-20,0.570892,5.6577e-18,-1.0472,1.5708,3.05471e-18,1.5708
0.128,4.16429e-20,0.568381,5.90283e-18,-1.0472,1.5708,2.99752e-18,1.5708
0.13,4.20779e-20,0.56583,6.14975e-18,-1.0472,1.5708,2.94638e-18,1.5708
0.132,4.25733e-20,0.56324,6.39844e-18,-1.0472,1.5708,2.88669e-18,1.5708
0.134,4.3195e-20,0.560611,6.65246e-18,-1.0472,1.5708,2.81229e-18,1.5708
0.136,4.36756e-20,0.557943,6.90648e-18,-1.0472,1.5708,2.76081e-18,1.5708
0.138,4.42826e-20,0.555235,7.16582e-18,-1.0472,1.5708,2.69463e-18,1.5708
0.14,4.49088e-20,0.552489,7.42517e-18,-1.0472,1.5708,2.63679e-18,1.5708
0.142,4.55544e-20,0.549703,7.68452e-18,-1.0472,1.5708,2.58729e-18,1.5708
0.144,4.62194e-20,0.546877,7.94387e-18,-1.0472,1.5708,2.54613e-18,1.5708
0.146,4.69447e-20,0.544013,8.20499e-18,-1.0472,1.5708,2.49643e-18,1.5708
0.148,4.76895e-20,0.541109,8.46612e-18,-1.0472,1.5708,2.45506e-18,1.5708
0.15,4.84535e-20,0.538166,8.72724e-18,-1.0472,1.5708,2.42203e-18,1.5708
0.152,4.93439e-20,0.535184,8.99369e-18,-1.0472,1.5708,2.3743e-18,1.5708
0.154,5.02536e-20,0.532162,9.26015e-18,-1.0472,1.5708,2.33491e-18,1.5708
0.156,5.11827e-20,0.529102,9.5266e-18,-1.0472,1.5708,2.30385e-18,1.5708
0.158,5.22003e-20,0.526002,9.7824e-18,-1.0472,1.5708,2.28449e-18,1.5708
0.16,5.33978e-20,0.522862,1.00346e-17,-1.0472,1.5708,2.26471e-18,1.5708
0.162,5.46681e-20,0.519684,1.02869e-17,-1.0472,1.5708,2.23923e-18,1.5708
0.164,5.60269e-20,0.516466,1.05285e-17,-1.0472,1.5708,2.22545e-18,1.5708
0.166,5.75656e-20,0.513209,1.07665e-17,-1.0472,1.5708,2.21124e-18,1.5708
0.168,5.90859e-20,0.509913,1.09939e-17,-1.0472,1.5708,2.20928e-18,1.5708
0.17,6.07859e-20,0.506578,1.12177e-17,-1.0472,1.5708,2.20689e-18,1.5708
0.172,6.24676e-20,0.503203,1.14309e-17,-1.0472,1.5708,2.21675e-18,1.5708
0.174,6.43292e-20,0.499789,1.16405e-17,-1.0472,1.5708,2.22618e-18,1.5708
0.176,6.64932e-20,0.496336,1.18572e-17,-1.0472,1.5708,2.20866e-18,1.5708
0.178,6.89063e-20,0.492844,1.20703e-17,-1.0472,1.5708,2.18193e-18,1.5708
0.18,7.14614e-20,0.489312,1.22835e-17,-1.0472,1.5708,2.15447e-18,1.5708
0.182,7.41051e-20,0.485741,1.2486e-17,-1.0472,1.5708,2.14402e-18,1.5708
0.184,7.69445e-20,0.482131,1.26956e-17,-1.0472,1.5708,2.10717e-18,1.5708
0.186,7.98723e-20,0.478482,1.28964e-17,-1.0472,1.5708,2.08442e-18,1.5708
0.188,8.28888e-20,0.474793,1.30864e-17,-1.0472,1.5708,2.07869e-18,1.5708
0.19,8.61009e-20,0.471066,1.32836e-17,-1.0472,1.5708,2.04655e-18,1.5708
0.192,8.94015e-20,0.467299,1.34719e-17,-1.0472,1.5708,2.02851e-18,1.5708
0.194,9.29512e-20,0.463492,1.36477e-17,-1.0472,1.5708,2.01583e-18,1.5708
0.196,9.64825e-20,0.459647,1.38325e-17,-1.0472,1.5708,1.98867e-18,1.5708
0.198,1.00263e-19,0.455762,1.40155e-17,-1.0472,1.5708,1.96316e-18,1.5708
0.2,1.04078e-19,0.451838,1.41789e-17,-1.0472,1.5708,1.98325e-18,1.5708
0.202,1.32686e-06,0.447871,2.34151e-05,-1.05087,1.57634,-4.51672e-05,1.57085
0.204,4.78452e-06,0.443886,-0.000190784,-1.05716,1.58634,0.000312409,1.57053
0.206,1.29269e-05,0.439903,-0.000775612,-1.06532,1.5999,0.00107996,1.57023
0.208,2.74574e-05,0.435937,-0.00183051,-1.07472,1.61626,0.00229874,1.56988
0.21,5.02838e-05,0.432003,-0.00340788,-1.08489,1.63476,0.00390363,1.56958
0.212,8.29978e-05,0.428111,-0.00553884,-1.09542,1.65487,0.00582897,1.56931
0.214,0.00012708,0.424269,-0.00823547,-1.10604,1.67614,0.00798971,1.5691
0.216,0.000183812,0.420484,-0.011499,-1.11649,1.69819,0.0103063,1.56893
0.218,0.000254326,0.416762,-0.0153226,-1.1266,1.72072,0.0127034,1.56879
0.22,0.000339607,0.413106,-0.019694,-1.13622,1.74347,0.0151152,1.56868
0.222,0.000440515,0.40952,-0.0245973,-1.14525,1.76625,0.017485,1.56859
0.224,0.000557801,0.406004,-0.0300143,-1.15361,1.7889,0.019766,1.56851
0.226,0.000692125,0.402562,-0.0359247,-1.16124,1.81128,0.0219202,1.56844
0.228,0.000844069,0.399193,-0.0423072,-1.1681,1.83329,0.0239176,1.56836
0.23,0.00101415,0.395897,-0.0491395,-1.17416,1.85486,0.0257356,1.56827
0.232,0.00120283,0.392675,-0.0563986,-1.17942,1.87593,0.0273573,1.56816
0.234,0.00141054,0.389526,-0.0640613,-1.18388,1.89646,0.0287715,1.56803
0.236,0.00163765,0.386449,-0.0721038,-1.18754,1.91641,0.029971,1.56789
0.238,0.00188452,0.383443,-0.0805022,-1.19042,1.93577,0.0309527,1.56771
0.24,0.00215003,0.3805,-0.0892475,-1.19254,1.95457,0.0328949,1.57215
0.242,0.00242646,0.377632,-0.09839,-1.19376,1.97274,0.0370402,1.57794
0.244,0.0027157,0.374841,-0.107689,-1.19438,1.99025,0.0426836,1.58491
0.246,0.00301854,0.372131,-0.116991,-1.1946,2.00705,0.0493409,1.59285
0.248,0.00336037,0.369951,-0.126676,-1.19218,2.02087,0.0576505,1.59901
0.25,0.00374424,0.368216,-0.136255,-1.18816,2.03212,0.0665989,1.60395
0.252,0.00417041,0.366853,-0.145428,-1.18326,2.04114,0.0755256,1.60808
0.254,0.00463746,0.365802,-0.154021,-1.17798,2.04828,0.0840127,1.61166
0.256,0.00514293,0.36501,-0.161945,-1.17266,2.05381,0.09181,1.6149
0.258,0.0056839,0.364432,-0.169166,-1.16752,2.05799,0.0987778,1.61792
0.26,0.00625723,0.364032,-0.17569,-1.1627,2.06101,0.104857,1.62083
0.262,0.00685967,0.363778,-0.181547,-1.15827,2.06308,0.110044,1.62368
0.264,0.007488,0.363643,-0.186783,-1.15426,2.06434,0.114374,1.62652
0.266,0.00813916,0.363604,-0.191453,-1.15068,2.06494,0.117904,1.62936
0.268,0.00881028,0.363642,-0.195615,-1.14752,2.065,0.120705,1.63222
0.27,0.00949873,0.363741,-0.199326,-1.14476,2.0646,0.122853,1.6351
0.272,0.0102022,0.363887,-0.202643,-1.14235,2.06384,0.124425,1.638
0.274,0.0109194,0.364074,-0.205625,-1.14023,2.06277,0.125492,1.64089
0.276,0.0116491,0.364298,-0.208324,-1.13836,2.06141,0.126116,1.64376
0.278,0.0123904,0.364555,-0.210792,-1.13667,2.05979,0.126372,1.64658
0.28,0.0131422,0.364846,-0.213078,-1.13509,2.05791,0.126341,1.64929
0.282,0.0139041,0.36517,-0.215215,-1.13357,2.0558,0.12608,1.65187
0.284,0.0146756,0.365527,-0.217227,-1.13208,2.05346,0.125627,1.65429
0.286,0.0154563,0.365914,-0.219131,-1.13061,2.0509,0.125007,1.65655
0.288,0.0162459,0.366332,-0.220941,-1.12914,2.04813,0.124241,1.65863
0.29,0.0170444,0.36678,-0.222664,-1.12766,2.04515,0.123343,1.66053
0.292,0.0178515,0.367255,-0.22431,-1.12617,2.04198,0.122322,1.66226
0.294,0.0186672,0.367757,-0.225884,-1.12467,2.03863,0.121188,1.66382
0.296,0.0194911,0.368286,-0.227391,-1.12315,2.03509,0.119949,1.66521
0.298,0.0203234,0.368839,-0.228835,-1.12162,2.03139,0.118609,1.66643
0.3,0.0211637,0.369415,-0.230221,-1.12007,2.02753,0.117176,1.6675
0.302,0.0220121,0.370014,-0.231552,-1.1185,2.02352,0.115655,1.66842
0.304,0.0228684,0.370633,-0.232832,-1.11692,2.01936,0.11405,1.6692
0.306,0.0237325,0.371273,-0.234064,-1.11532,2.01505,0.112366,1.66983
0.308,0.0246043,0.371932,-0.235251,-1.1137,2.01062,0.11061,1.67034
0.31,0.0254836,0.372607,-0.236396,-1.11208,2.00606,0.108784,1.67072
0.312,0.0263703,0.373299,-0.237501,-1.11044,2.00138,0.106893,1.67098
0.314,0.0272644,0.374007,-0.238571,-1.10878,1.99659,0.104943,1.67113
0.316,0.0281657,0.374728,-0.239606,-1.10711,1.99169,0.102937,1.67117
0.318,0.029074,0.375462,-0.240611,-1.10543,1.9867,0.100881,1.67112
0.32,0.0299893,0.376207,-0.241586,-1.10374,1.98161,0.0987776,1.67098
0.322,0.0309113,0.376963,-0.242535,-1.10204,1.97643,0.0966327,1.67074
0.324,0.03184,0.377728,-0.243459,-1.10033,1.97118,0.0944498,1.67043
0.326,0.0327752,0.378501,-0.24436,-1.09861,1.96585,0.0922325,1.67005
0.328,0.0337168,0.379281,-0.245242,-1.09689,1.96045,0.0899847,1.66959
0.33,0.0346645,0.380067,-0.246105,-1.09516,1.95499,0.0877097,1.66907
0.332,0.0356183,0.380858,-0.246952,-1.09342,1.94947,0.0854111,1.6685
0.334,0.0365779,0.381653,-0.247784,-1.09167,1.9439,0.0830921,1.66787
0.336,0.0375433,0.382449,-0.248604,-1.08993,1.93829,0.080756,1.6672
0.338,0.0385142,0.383248,-0.249413,-1.08818,1.93264,0.078406,1.66648
0.34,0.0394905,0.384047,-0.250214,-1.08642,1.92695,0.0760452,1.66573
0.342,0.040472,0.384845,-0.251008,-1.08467,1.92123,0.0736765,1.66495
0.344,0.0414585,0.385642,-0.251797,-1.08292,1.91549,0.0713029,1.66415
0.346,0.0424498,0.386436,-0.252583,-1.08116,1.90973,0.0689274,1.66332
0.348,0.0434458,0.387227,-0.253368,-1.07941,1.90395,0.0665531,1.66247
0.35,0.0444462,0.388013,-0.254154,-1.07766,1.89816,0.0641838,1.66161
0.352,0.0454509,0.388794,-0.254941,-1.07591,1.89236,0.0618232,1.66074
0.354,0.0464596,0.389569,-0.255733,-1.07417,1.88656,0.0594752,1.65987
0.356,0.0474721,0.390336,-0.25653,-1.07244,1.88076,0.0571432,1.65898
0.358,0.0484883,0.391095,-0.257333,-1.07071,1.87496,0.0548307,1.6581
0.36,0.049508,0.391846,-0.258143,-1.069,1.86918,0.0525406,1.65722
0.362,0.050531,0.392586,-0.258963,-1.06729,1.86341,0.050276,1.65634
0.364,0.051557,0.393316,-0.259791,-1.0656,1.85766,0.0480394,1.65547
0.366,0.0525859,0.394034,-0.260631,-1.06393,1.85194,0.045833,1.65461
0.368,0.0536176,0.39474,-0.261482,-1.06227,1.84625,0.0436584,1.65377
0.37,0.0546517,0.395433,-0.262346,-1.06063,1.84059,0.041517,1.65294
0.372,0.0556881,0.396112,-0.263224,-1.05901,1.83497,0.03941,1.65214
0.374,0.0567267,0.396777,-0.264118,-1.05741,1.82939,0.0373387,1.65137
0.376,0.0577671,0.397427,-0.265028,-1.05583,1.82387,0.0353043,1.65062
0.378,0.0588092,0.398062,-0.265957,-1.05427,1.81839,0.033308,1.64992
0.38,0.0598529,0.39868,-0.266905,-1.05274,1.81297,0.0313509,1.64924
0.382,0.0608978,0.399282,-0.267875,-1.05122,1.80762,0.0294342,1.64862
0.384,0.0619439,0.399866,-0.268866,-1.04973,1.80233,0.0275592,1.64803
0.386,0.0629908,0.400432,-0.269882,-1.04825,1.79711,0.0257267,1.64749
0.388,0.0640384,0.400981,-0.270923,-1.0468,1.79196,0.0239381,1.647
0.39,0.0650865,0.40151,-0.271991,-1.04536,1.7869,0.0221942,1.64657
0.392,0.066135,0.402021,-0.273086,-1.04395,1.78191,0.0204961,1.64619
0.394,0.0671835,0.402512,-0.274211,-1.04256,1.777,0.0188447,1.64586
0.396,0.0682319,0.402983,-0.275365,-1.04119,1.77218,0.0172408,1.6456
0.398,0.0692801,0.403435,-0.276551,-1.03983,1.76745,0.0156851,1.6454
0.4,0.0703278,0.403866,-0.277768,-1.0385,1.76281,0.0141785,1.64526
0.402,0.0713748,0.404276,-0.279019,-1.03719,1.75827,0.0127215,1.64518
0.404,0.072421,0.404666,-0.280303,-1.03589,1.75382,0.0113148,1.64517
0.406,0.0734662,0.405034,-0.281621,-1.03462,1.74946,0.00995883,1.64522
0.408,0.0745102,0.405382,-0.282975,-1.03337,1.74521,0.00865406,1.64535
0.41,0.0755528,0.405708,-0.284364,-1.03213,1.74106,0.00740086,1.64554
0.412,0.0765939,0.406013,-0.285789,-1.03091,1.73701,0.00619956,1.6458
0.414,0.0776333,0.406296,-0.287251,-1.02972,1.73306,0.00505039,1.64613
0.416,0.0786708,0.406557,-0.28875,-1.02854,1.72922,0.00395353,1.64654
0.418,0.0797063,0.406797,-0.290287,-1.02738,1.72548,0.00290912,1.64701
0.42,0.0807397,0.407016,-0.29186,-1.02624,1.72185,0.00191721,1.64756
0.422,0.0817707,0.407213,-0.293471,-1.02512,1.71832,0.000977795,1.64818
0.424,0.0828039,0.40739,-0.29505,-1.02375,1.71067,-3.71172e-05,1.64892
0.426,0.0838287,0.407533,-0.296689,-1.02301,1.70444,-0.000951705,1.64976
0.428,0.0848463,0.407647,-0.298434,-1.02252,1.69926,-0.00169444,1.65066
0.43,0.0858576,0.407734,-0.30029,-1.02212,1.69487,-0.00226334,1.65162
0.432,0.0868634,0.407797,-0.302246,-1.02171,1.69108,-0.00268158,1.65262
0.434,0.0878643,0.407838,-0.304288,-1.02126,1.68776,-0.00297792,1.65368
0.436,0.088861,0.407855,-0.306401,-1.02077,1.68482,-0.00317871,1.6548
0.438,0.0898537,0.407852,-0.308571,-1.02024,1.68216,-0.00330526,1.65599
0.44,0.0908427,0.407827,-0.310791,-1.01968,1.67974,-0.00337354,1.65725
0.442,0.0918281,0.407781,-0.313051,-1.01908,1.6775,-0.00339473,1.65859
0.444,0.09281,0.407716,-0.315346,-1.01848,1.67542,-0.00337615,1.66
0.446,0.0937883,0.407631,-0.317674,-1.01786,1.67348,-0.00332222,1.66148
0.448,0.0947671,0.407528,-0.319973,-1.01702,1.66808,-0.00334185,1.66307
0.45,0.0957371,0.407395,-0.322319,-1.01674,1.66392,-0.0032885,1.66476
0.452,0.0966996,0.407238,-0.324754,-1.01669,1.66065,-0.00309589,1.66651
0.454,0.0976553,0.407058,-0.327283,-1.0167,1.65805,-0.00276091,1.6683
0.456,0.0986053,0.406858,-0.329895,-1.0167,1.65593,-0.00230384,1.67014
0.458,0.0995529,0.406639,-0.332533,-1.01646,1.65148,-0.00182942,1.67205
0.46,0.100492,0.406395,-0.335236,-1.01656,1.64787,-0.00126258,1.67404
0.462,0.101424,0.406128,-0.338014,-1.01676,1.64421,-0.000588411,1.67609
0.464,0.102349,0.405838,-0.340873,-1.01706,1.64076,0.000202326,1.6782
0.466,0.103267,0.405525,-0.343813,-1.01743,1.63745,0.00110845,1.68036
0.468,0.104176,0.405191,-0.346832,-1.01785,1.63429,0.00212556,1.68258
0.47,0.105079,0.404835,-0.349927,-1.01831,1.63126,0.00324717,1.68486
0.472,0.105974,0.404459,-0.353094,-1.01879,1.62837,0.0044661,1.68719
0.474,0.106862,0.404062,-0.356328,-1.0193,1.62561,0.00577501,1.68958
0.476,0.107743,0.403644,-0.359624,-1.01982,1.62298,0.00716672,1.69202
0.478,0.108616,0.403207,-0.362979,-1.02035,1.62046,0.00863434,1.69453
0.48,0.109483,0.402751,-0.366388,-1.02089,1.61806,0.0101714,1.69709
0.482,0.110341,0.402275,-0.369846,-1.02144,1.61577,0.0117716,1.69971
0.484,0.111193,0.401782,-0.373349,-1.02198,1.61358,0.0134295,1.70239
0.486,0.112037,0.40127,-0.376894,-1.02253,1.6115,0.0151394,1.70513
0.488,0.112874,0.400741,-0.380476,-1.02307,1.6095,0.0168966,1.70792
0.49,0.113704,0.400195,-0.384091,-1.0236,1.6076,0.0186962,1.71077
0.492,0.114527,0.399632,-0.387736,-1.02413,1.60579,0.0205339,1.71367
0.494,0.115342,0.399053,-0.391409,-1.02465,1.60406,0.0224057,1.71663
0.496,0.11615,0.398458,-0.395104,-1.02516,1.60242,0.0243078,1.71965
0.498,0.116951,0.397848,-0.39882,-1.02565,1.60085,0.0262366,1.72271
0.5,0.117744,0.397224,-0.402553,-1.02614,1.59935,0.028189,1.72583
0.502,0.11853,0.396585,-0.406301,-1.02661,1.59792,0.0301619,1.72899
0.504,0.119308,0.395932,-0.410061,-1.02707,1.59656,0.0321524,1.73221
0.506,0.12008,0.395265,-0.41383,-1.02751,1.59526,0.034158,1.73547
0.508,0.120843,0.394586,-0.417606,-1.02794,1.59402,0.0361763,1.73877
0.51,0.121599,0.393894,-0.421386,-1.02836,1.59284,0.0382051,1.74212
0.512,0.122348,0.393191,-0.425169,-1.02876,1.59172,0.0402422,1.74552
0.514,0.123089,0.392475,-0.428952,-1.02914,1.59065,0.0422859,1.74895
0.516,0.123822,0.391749,-0.432733,-1.02951,1.58963,0.0443344,1.75242
0.518,0.124548,0.391012,-0.436511,-1.02986,1.58867,0.0463861,1.75593
0.52,0.125266,0.390265,-0.440283,-1.03019,1.58774,0.0484395,1.75947
0.522,0.125977,0.389508,-0.444048,-1.03051,1.58686,0.0504935,1.76304
0.524,0.12668,0.388742,-0.447804,-1.03082,1.58603,0.0525468,1.76665
0.526,0.127375,0.387967,-0.451549,-1.0311,1.58523,0.0545982,1.77028
0.528,0.128062,0.387184,-0.455283,-1.03138,1.58447,0.056647,1.77395
0.53,0.128741,0.386392,-0.459002,-1.03164,1.58375,0.0586919,1.77763
0.532,0.129412,0.385594,-0.462707,-1.03188,1.58307,0.0607323,1.78134
0.534,0.130076,0.384788,-0.466395,-1.03211,1.58242,0.0627672,1.78507
0.536,0.130731,0.383976,-0.470066,-1.03233,1.5818,0.0647959,1.78882
0.538,0.131379,0.383157,-0.473717,-1.03253,1.58121,0.0668177,1.79258
0.54,0.132019,0.382333,-0.477348,-1.03272,1.58065,0.0688319,1.79636
0.542,0.13265,0.381504,-0.480958,-1.03289,1.58012,0.0708379,1.80015
0.544,0.133273,0.380669,-0.484545,-1.03306,1.57961,0.072835,1.80396
0.546,0.133889,0.379831,-0.488109,-1.03321,1.57913,0.0748228,1.80777
0.548,0.134496,0.378988,-0.491648,-1.03335,1.57868,0.0768006,1.81159
0.55,0.135095,0.378141,-0.495161,-1.03348,1.57825,0.0787681,1.81542
0.552,0.135685,0.377292,-0.498648,-1.0336,1.57784,0.0807247,1.81925
0.554,0.136268,0.376439,-0.502107,-1.03371,1.57745,0.0826701,1.82308
0.556,0.136842,0.375584,-0.505538,-1.03381,1.57708,0.0846037,1.82691
0.558,0.137408,0.374727,-0.508939,-1.03389,1.57673,0.0865254,1.83074
0.56,0.137965,0.373868,-0.512311,-1.03397,1.57639,0.0884347,1.83457
0.562,0.138515,0.373008,-0.515651,-1.03405,1.57608,0.0903315,1.8384
0.564,0.139055,0.372148,-0.518961,-1.03411,1.57578,0.0922158,1.84221
0.566,0.139588,0.371286,-0.522238,-1.03416,1.5755,0.0940874,1.84602
0.568,0.140112,0.370425,-0.525481,-1.03421,1.57523,0.0959462,1.84983
0.57,0.140627,0.369563,-0.528691,-1.03425,1.57497,0.0977918,1.85362
0.572,0.141134,0.368703,-0.531867,-1.03429,1.57473,0.099624,1.85739
0.574,0.141632,0.367843,-0.535007,-1.03431,1.5745,0.101443,1.86116
0.576,0.142122,0.366984,-0.538112,-1.03433,1.57429,0.103247,1.86491
0.578,0.142604,0.366127,-0.54118,-1.03435,1.57408,0.105038,1.86864
0.58,0.143076,0.365273,-0.54421,-1.03436,1.57389,0.106814,1.87236
0.582,0.14354,0.36442,-0.547204,-1.03437,1.57371,0.108575,1.87606
0.584,0.143996,0.36357,-0.550158,-1.03437,1.57353,0.110322,1.87973
0.586,0.144443,0.362723,-0.553075,-1.03436,1.57337,0.112053,1.88339
0.588,0.144881,0.361879,-0.555951,-1.03436,1.57322,0.113769,1.88702
0.59,0.145311,0.361039,-0.558788,-1.03435,1.57307,0.11547,1.89063
0.592,0.145732,0.360202,-0.561585,-1.03433,1.57293,0.117154,1.89421
0.594,0.146144,0.35937,-0.564341,-1.03431,1.5728,0.118823,1.89777
0.596,0.146547,0.358543,-0.567055,-1.03429,1.57268,0.120475,1.9013
0.598,0.146942,0.35772,-0.569728,-1.03427,1.57257,0.122111,1.9048
0.6,0.147328,0.356902,-0.572359,-1.03424,1.57246,0.12373,1.90828
0.602,0.147705,0.356089,-0.574946,-1.03421,1.57235,0.125332,1.91172
0.604,0.148074,0.355282,-0.577491,-1.03418,1.57226,0.126917,1.91513
0.606,0.148434,0.354481,-0.579993,-1.03414,1.57217,0.128485,1.91851
0.608,0.148785,0.353687,-0.582451,-1.03411,1.57208,0.130036,1.92185
0.61,0.149127,0.352898,-0.584864,-1.03407,1.572,0.131568,1.92516
0.612,0.14946,0.352116,-0.587233,-1.03403,1.57193,0.133083,1.92844
0.614,0.149784,0.351341,-0.589557,-1.03399,1.57186,0.13458,1.93168
0.616,0.1501,0.350574,-0.591836,-1.03395,1.57179,0.136059,1.93488
0.618,0.150407,0.349813,-0.59407,-1.03391,1.57173,0.137519,1.93805
0.62,0.150705,0.349061,-0.596257,-1.03386,1.57167,0.13896,1.94117
0.622,0.150994,0.348316,-0.598398,-1.03382,1.57162,0.140383,1.94426
0.624,0.151274,0.347579,-0.600493,-1.03377,1.57157,0.141787,1.94731
0.626,0.151545,0.346851,-0.602541,-1.03372,1.57152,0.143171,1.95032
0.628,0.151807,0.346131,-0.604541,-1.03368,1.57147,0.144536,1.95328
