t,x,theta,u
1.515,-0.202269,0.0173639,-0.225321
1.516,-0.202067,0.0173621,-0.225184
1.517,-0.201866,0.0173602,-0.225047
1.518,-0.201665,0.0173583,-0.224909
1.519,-0.201465,0.0173562,-0.224772
1.52,-0.201264,0.0173541,-0.224634
1.521,-0.201064,0.017352,-0.224495
1.522,-0.200863,0.0173498,-0.224357
1.523,-0.200664,0.0173475,-0.224218
1.524,-0.200464,0.0173451,-0.224078
1.525,-0.200264,0.0173427,-0.223939
1.526,-0.200065,0.0173402,-0.223799
1.527,-0.199866,0.0173376,-0.223659
1.528,-0.199667,0.017335,-0.223519
1.529,-0.199468,0.0173323,-0.223378
1.53,-0.199269,0.0173296,-0.223237
1.531,-0.199071,0.0173268,-0.223096
1.532,-0.198872,0.0173239,-0.222954
1.533,-0.198674,0.0173209,-0.222813
1.534,-0.198476,0.0173179,-0.222671
1.535,-0.198279,0.0173149,-0.222528
1.536,-0.198081,0.0173117,-0.222386
1.537,-0.197884,0.0173085,-0.222243
1.538,-0.197687,0.0173053,-0.2221
1.539,-0.19749,0.017302,-0.221957
1.54,-0.197293,0.0172986,-0.221813
1.541,-0.197096,0.0172952,-0.221669
1.542,-0.1969,0.0172917,-0.221525
1.543,-0.196704,0.0172881,-0.221381
1.544,-0.196508,0.0172845,-0.221236
1.545,-0.196312,0.0172808,-0.221091
1.546,-0.196116,0.0172771,-0.220946
1.547,-0.195921,0.0172733,-0.220801
1.548,-0.195726,0.0172694,-0.220655
1.549,-0.195531,0.0172655,-0.220509
1.55,-0.195336,0.0172615,-0.220363
1.551,-0.195141,0.0172575,-0.220217
1.552,-0.194947,0.0172534,-0.220071
1.553,-0.194752,0.0172493,-0.219924
1.554,-0.194558,0.0172451,-0.219777
1.555,-0.194364,0.0172408,-0.21963
1.556,-0.19417,0.0172365,-0.219482
1.557,-0.193977,0.0172322,-0.219335
1.558,-0.193784,0.0172277,-0.219187
1.559,-0.19359,0.0172233,-0.219039
1.56,-0.193397,0.0172187,-0.21889
1.561,-0.193204,0.0172142,-0.218742
1.562,-0.193012,0.0172095,-0.218593
1.563,-0.192819,0.0172048,-0.218444
1.564,-0.192627,0.0172001,-0.218295
1.565,-0.192435,0.0171953,-0.218146
1.566,-0.192243,0.0171904,-0.217996
1.567,-0.192051,0.0171855,-0.217847
1.568,-0.19186,0.0171806,-0.217697
1.569,-0.191668,0.0171756,-0.217547
1.57,-0.191477,0.0171705,-0.217396
1.571,-0.191286,0.0171654,-0.217246
1.572,-0.191095,0.0171603,-0.217095
1.573,-0.190905,0.0171551,-0.216944
1.574,-0.190714,0.0171498,-0.216793
1.575,-0.190524,0.0171445,-0.216642
1.576,-0.190334,0.0171391,-0.216491
1.577,-0.190144,0.0171337,-0.216339
1.578,-0.189954,0.0171283,-0.216187
1.579,-0.189765,0.0171228,-0.216035
1.58,-0.189576,0.0171172,-0.215883
1.581,-0.189386,0.0171116,-0.215731
1.582,-0.189197,0.017106,-0.215578
1.583,-0.189009,0.0171003,-0.215426
1.584,-0.18882,0.0170945,-0.215273
1.585,-0.188632,0.0170887,-0.21512
1.586,-0.188443,0.0170829,-0.214967
1.587,-0.188255,0.017077,-0.214813
1.588,-0.188067,0.0170711,-0.21466
1.589,-0.18788,0.0170651,-0.214506
1.59,-0.187692,0.0170591,-0.214353
1.591,-0.187505,0.017053,-0.214199
1.592,-0.187318,0.0170469,-0.214044
1.593,-0.187131,0.0170407,-0.21389
1.594,-0.186944,0.0170345,-0.213736
1.595,-0.186757,0.0170283,-0.213581
1.596,-0.186571,0.017022,-0.213427
1.597,-0.186385,0.0170157,-0.213272
1.598,-0.186198,0.0170093,-0.213117
1.599,-0.186013,0.0170029,-0.212962
1.6,-0.185827,0.0169964,-0.212806
1.601,-0.185641,0.0169899,-0.212651
1.602,-0.185456,0.0169834,-0.212495
1.603,-0.185271,0.0169768,-0.21234
1.604,-0.185086,0.0169701,-0.212184
1.605,-0.184901,0.0169635,-0.212028
1.606,-0.184716,0.0169568,-0.211872
1.607,-0.184532,0.01695,-0.211716
1.608,-0.184347,0.0169432,-0.211559
1.609,-0.184163,0.0169364,-0.211403
1.61,-0.183979,0.0169295,-0.211246
1.611,-0.183796,0.0169226,-0.211089
1.612,-0.183612,0.0169156,-0.210933
1.613,-0.183429,0.0169086,-0.210776
1.614,-0.183245,0.0169016,-0.210619
1.615,-0.183062,0.0168945,-0.210461
1.616,-0.18288,0.0168874,-0.210304
1.617,-0.182697,0.0168802,-0.210147
1.618,-0.182514,0.0168731,-0.209989
1.619,-0.182332,0.0168658,-0.209831
1.62,-0.18215,0.0168586,-0.209674
1.621,-0.181968,0.0168513,-0.209516
1.622,-0.181786,0.0168439,-0.209358
1.623,-0.181604,0.0168365,-0.2092
1.624,-0.181423,0.0168291,-0.209042
1.625,-0.181242,0.0168217,-0.208883
1.626,-0.181061,0.0168142,-0.208725
1.627,-0.18088,0.0168067,-0.208566
1.628,-0.180699,0.0167991,-0.208408
1.629,-0.180518,0.0167915,-0.208249
1.63,-0.180338,0.0167839,-0.20809
1.631,-0.180158,0.0167762,-0.207931
1.632,-0.179978,0.0167685,-0.207773
1.633,-0.179798,0.0167608,-0.207613
1.634,-0.179618,0.016753,-0.207454
1.635,-0.179439,0.0167452,-0.207295
1.636,-0.179259,0.0167374,-0.207136
1.637,-0.17908,0.0167295,-0.206976
1.638,-0.178901,0.0167216,-0.206817
1.639,-0.178722,0.0167136,-0.206657
1.64,-0.178544,0.0167057,-0.206498
1.641,-0.178365,0.0166977,-0.206338
1.642,-0.178187,0.0166896,-0.206178
1.643,-0.178009,0.0166815,-0.206018
1.644,-0.177831,0.0166734,-0.205858
1.645,-0.177653,0.0166653,-0.205698
1.646,-0.177475,0.0166571,-0.205538
1.647,-0.177298,0.0166489,-0.205378
1.648,-0.177121,0.0166407,-0.205217
1.649,-0.176944,0.0166324,-0.205057
1.65,-0.176767,0.0166242,-0.204897
1.651,-0.17659,0.0166158,-0.204736
1.652,-0.176413,0.0166075,-0.204576
1.653,-0.176237,0.0165991,-0.204415
1.654,-0.176061,0.0165907,-0.204254
1.655,-0.175885,0.0165822,-0.204093
1.656,-0.175709,0.0165738,-0.203933
1.657,-0.175533,0.0165652,-0.203772
1.658,-0.175357,0.0165567,-0.203611
1.659,-0.175182,0.0165482,-0.20345
1.66,-0.175007,0.0165396,-0.203289
1.661,-0.174832,0.0165309,-0.203128
1.662,-0.174657,0.0165223,-0.202966
1.663,-0.174482,0.0165136,-0.202805
1.664,-0.174308,0.0165049,-0.202644
1.665,-0.174133,0.0164962,-0.202483
1.666,-0.173959,0.0164874,-0.202321
1.667,-0.173785,0.0164786,-0.20216
1.668,-0.173611,0.0164698,-0.201998
1.669,-0.173438,0.016461,-0.201837
1.67,-0.173264,0.0164521,-0.201675
1.671,-0.173091,0.0164432,-0.201514
1.672,-0.172918,0.0164343,-0.201352
1.673,-0.172745,0.0164253,-0.20119
1.674,-0.172572,0.0164163,-0.201029
1.675,-0.172399,0.0164073,-0.200867
1.676,-0.172227,0.0163983,-0.200705
1.677,-0.172054,0.0163892,-0.200543
1.678,-0.171882,0.0163802,-0.200381
1.679,-0.17171,0.016371,-0.200219
1.68,-0.171538,0.0163619,-0.200057
1.681,-0.171367,0.0163528,-0.199895
1.682,-0.171195,0.0163436,-0.199733
1.683,-0.171024,0.0163344,-0.199571
1.684,-0.170853,0.0163251,-0.199409
1.685,-0.170682,0.0163159,-0.199247
1.686,-0.170511,0.0163066,-0.199085
1.687,-0.17034,0.0162973,-0.198922
1.688,-0.17017,0.016288,-0.19876
1.689,-0.17,0.0162786,-0.198598
1.69,-0.16983,0.0162692,-0.198436
1.691,-0.16966,0.0162598,-0.198273
1.692,-0.16949,0.0162504,-0.198111
1.693,-0.16932,0.016241,-0.197949
1.694,-0.169151,0.0162315,-0.197786
1.695,-0.168981,0.016222,-0.197624
1.696,-0.168812,0.0162125,-0.197461
1.697,-0.168643,0.016203,-0.197299
1.698,-0.168474,0.0161934,-0.197137
1.699,-0.168306,0.0161838,-0.196974
1.7,-0.168137,0.0161742,-0.196812
1.701,-0.167969,0.0161646,-0.196649
1.702,-0.167801,0.016155,-0.196487
1.703,-0.167633,0.0161453,-0.196324
1.704,-0.167465,0.0161356,-0.196161
1.705,-0.167297,0.0161259,-0.195999
1.706,-0.16713,0.0161162,-0.195836
1.707,-0.166963,0.0161065,-0.195674
1.708,-0.166795,0.0160967,-0.195511
1.709,-0.166628,0.0160869,-0.195349
1.71,-0.166462,0.0160771,-0.195186
1.711,-0.166295,0.0160673,-0.195023
1.712,-0.166128,0.0160574,-0.194861
1.713,-0.165962,0.0160476,-0.194698
1.714,-0.165796,0.0160377,-0.194535
1.715,-0.16563,0.0160278,-0.194373
1.716,-0.165464,0.0160178,-0.19421
1.717,-0.165298,0.0160079,-0.194048
1.718,-0.165133,0.0159979,-0.193885
1.719,-0.164967,0.0159879,-0.193722
1.72,-0.164802,0.0159779,-0.19356
1.721,-0.164637,0.0159679,-0.193397
1.722,-0.164472,0.0159579,-0.193234
1.723,-0.164308,0.0159478,-0.193072
1.724,-0.164143,0.0159378,-0.192909
1.725,-0.163979,0.0159277,-0.192747
1.726,-0.163814,0.0159176,-0.192584
1.727,-0.16365,0.0159074,-0.192421
1.728,-0.163486,0.0158973,-0.192259
1.729,-0.163323,0.0158871,-0.192096
1.73,-0.163159,0.0158769,-0.191934
1.731,-0.162996,0.0158668,-0.191771
1.732,-0.162832,0.0158565,-0.191608
1.733,-0.162669,0.0158463,-0.191446
1.734,-0.162506,0.0158361,-0.191283
1.735,-0.162343,0.0158258,-0.191121
1.736,-0.162181,0.0158155,-0.190958
1.737,-0.162018,0.0158052,-0.190796
1.738,-0.161856,0.0157949,-0.190633
1.739,-0.161694,0.0157846,-0.190471
1.74,-0.161532,0.0157743,-0.190308
1.741,-0.16137,0.0157639,-0.190146
1.742,-0.161208,0.0157535,-0.189983
1.743,-0.161047,0.0157431,-0.189821
1.744,-0.160886,0.0157327,-0.189659
1.745,-0.160724,0.0157223,-0.189496
1.746,-0.160563,0.0157119,-0.189334
1.747,-0.160403,0.0157014,-0.189172
1.748,-0.160242,0.015691,-0.189009
1.749,-0.160081,0.0156805,-0.188847
1.75,-0.159921,0.01567,-0.188685
1.751,-0.159761,0.0156595,-0.188523
1.752,-0.159601,0.015649,-0.18836
1.753,-0.159441,0.0156384,-0.188198
1.754,-0.159281,0.0156279,-0.188036
1.755,-0.159121,0.0156173,-0.187874
1.756,-0.158962,0.0156068,-0.187712
1.757,-0.158802,0.0155962,-0.18755
1.758,-0.158643,0.0155856,-0.187388
1.759,-0.158484,0.0155749,-0.187226
1.76,-0.158326,0.0155643,-0.187064
1.761,-0.158167,0.0155537,-0.186902
1.762,-0.158008,0.015543,-0.18674
1.763,-0.15785,0.0155324,-0.186578
1.764,-0.157692,0.0155217,-0.186416
1.765,-0.157534,0.015511,-0.186254
1.766,-0.157376,0.0155003,-0.186092
1.767,-0.157218,0.0154896,-0.185931
1.768,-0.157061,0.0154788,-0.185769
1.769,-0.156903,0.0154681,-0.185607
1.77,-0.156746,0.0154573,-0.185446
1.771,-0.156589,0.0154466,-0.185284
1.772,-0.156432,0.0154358,-0.185122
1.773,-0.156275,0.015425,-0.184961
1.774,-0.156118,0.0154142,-0.184799
1.775,-0.155962,0.0154034,-0.184638
1.776,-0.155806,0.0153926,-0.184477
1.777,-0.155649,0.0153817,-0.184315
1.778,-0.155493,0.0153709,-0.184154
1.779,-0.155337,0.01536,-0.183993
1.78,-0.155182,0.0153492,-0.183831
1.781,-0.155026,0.0153383,-0.18367
1.782,-0.154871,0.0153274,-0.183509
1.783,-0.154716,0.0153165,-0.183348
1.784,-0.15456,0.0153056,-0.183187
1.785,-0.154405,0.0152947,-0.183026
1.786,-0.154251,0.0152837,-0.182865
1.787,-0.154096,0.0152728,-0.182704
1.788,-0.153942,0.0152619,-0.182543
1.789,-0.153787,0.0152509,-0.182382
1.79,-0.153633,0.0152399,-0.182221
1.791,-0.153479,0.015229,-0.18206
1.792,-0.153325,0.015218,-0.1819
1.793,-0.153171,0.015207,-0.181739
1.794,-0.153018,0.015196,-0.181578
1.795,-0.152864,0.0151849,-0.181418
1.796,-0.152711,0.0151739,-0.181257
1.797,-0.152558,0.0151629,-0.181097
1.798,-0.152405,0.0151518,-0.180936
1.799,-0.152252,0.0151408,-0.180776
1.8,-0.152099,0.0151297,-0.180616
1.801,-0.151947,0.0151187,-0.180455
1.802,-0.151795,0.0151076,-0.180295
1.803,-0.151642,0.0150965,-0.180135
1.804,-0.15149,0.0150854,-0.179975
1.805,-0.151338,0.0150743,-0.179815
1.806,-0.151187,0.0150632,-0.179655
1.807,-0.151035,0.0150521,-0.179495
1.808,-0.150884,0.015041,-0.179335
1.809,-0.150732,0.0150298,-0.179175
1.81,-0.150581,0.0150187,-0.179016
1.811,-0.15043,0.0150075,-0.178856
1.812,-0.150279,0.0149964,-0.178696
1.813,-0.150128,0.0149852,-0.178537
1.814,-0.149978,0.014974,-0.178377
1.815,-0.149827,0.0149629,-0.178218
1.816,-0.149677,0.0149517,-0.178058
1.817,-0.149527,0.0149405,-0.177899
1.818,-0.149377,0.0149293,-0.17774
1.819,-0.149227,0.0149181,-0.17758
1.82,-0.149078,0.0149069,-0.177421
1.821,-0.148928,0.0148956,-0.177262
1.822,-0.148779,0.0148844,-0.177103
1.823,-0.148629,0.0148732,-0.176944
1.824,-0.14848,0.0148619,-0.176785
1.825,-0.148331,0.0148507,-0.176626
1.826,-0.148183,0.0148394,-0.176468
1.827,-0.148034,0.0148282,-0.176309
1.828,-0.147886,0.0148169,-0.17615
1.829,-0.147737,0.0148057,-0.175992
1.83,-0.147589,0.0147944,-0.175833
1.831,-0.147441,0.0147831,-0.175675
1.832,-0.147293,0.0147718,-0.175516
1.833,-0.147145,0.0147605,-0.175358
1.834,-0.146998,0.0147492,-0.1752
1.835,-0.14685,0.0147379,-0.175042
1.836,-0.146703,0.0147266,-0.174884
1.837,-0.146556,0.0147153,-0.174725
1.838,-0.146409,0.014704,-0.174567
1.839,-0.146262,0.0146926,-0.17441
1.84,-0.146115,0.0146813,-0.174252
1.841,-0.145968,0.01467,-0.174094
1.842,-0.145822,0.0146586,-0.173936
1.843,-0.145676,0.0146473,-0.173779
1.844,-0.14553,0.0146359,-0.173621
1.845,-0.145384,0.0146246,-0.173464
1.846,-0.145238,0.0146132,-0.173306
1.847,-0.145092,0.0146019,-0.173149
1.848,-0.144946,0.0145905,-0.172992
1.849,-0.144801,0.0145791,-0.172834
1.85,-0.144656,0.0145677,-0.172677
1.851,-0.144511,0.0145564,-0.17252
1.852,-0.144366,0.014545,-0.172363
1.853,-0.144221,0.0145336,-0.172206
1.854,-0.144076,0.0145222,-0.17205
1.855,-0.143931,0.0145108,-0.171893
1.856,-0.143787,0.0144994,-0.171736
1.857,-0.143643,0.014488,-0.17158
1.858,-0.143499,0.0144766,-0.171423
1.859,-0.143355,0.0144652,-0.171267
1.86,-0.143211,0.0144538,-0.17111
1.861,-0.143067,0.0144424,-0.170954
1.862,-0.142923,0.0144309,-0.170798
1.863,-0.14278,0.0144195,-0.170642
1.864,-0.142637,0.0144081,-0.170486
1.865,-0.142494,0.0143966,-0.17033
1.866,-0.142351,0.0143852,-0.170174
1.867,-0.142208,0.0143738,-0.170018
1.868,-0.142065,0.0143623,-0.169862
1.869,-0.141922,0.0143509,-0.169706
1.87,-0.14178,0.0143394,-0.169551
1.871,-0.141638,0.014328,-0.169395
1.872,-0.141496,0.0143165,-0.16924
1.873,-0.141354,0.0143051,-0.169085
1.874,-0.141212,0.0142936,-0.168929
1.875,-0.14107,0.0142822,-0.168774
1.876,-0.140928,0.0142707,-0.168619
1.877,-0.140787,0.0142593,-0.168464
1.878,-0.140646,0.0142478,-0.168309
1.879,-0.140505,0.0142363,-0.168154
1.88,-0.140364,0.0142249,-0.168
1.881,-0.140223,0.0142134,-0.167845
1.882,-0.140082,0.0142019,-0.16769
1.883,-0.139941,0.0141904,-0.167536
1.884,-0.139801,0.014179,-0.167381
1.885,-0.139661,0.0141675,-0.167227
1.886,-0.13952,0.014156,-0.167073
1.887,-0.13938,0.0141445,-0.166919
1.888,-0.13924,0.014133,-0.166764
1.889,-0.139101,0.0141215,-0.16661
1.89,-0.138961,0.0141101,-0.166457
1.891,-0.138822,0.0140986,-0.166303
1.892,-0.138682,0.0140871,-0.166149
1.893,-0.138543,0.0140756,-0.165995
1.894,-0.138404,0.0140641,-0.165842
1.895,-0.138265,0.0140526,-0.165688
1.896,-0.138126,0.0140411,-0.165535
1.897,-0.137987,0.0140296,-0.165382
1.898,-0.137849,0.0140181,-0.165228
1.899,-0.137711,0.0140066,-0.165075
1.9,-0.137572,0.0139951,-0.164922
1.901,-0.137434,0.0139836,-0.164769
1.902,-0.137296,0.0139721,-0.164616
1.903,-0.137158,0.0139606,-0.164464
1.904,-0.137021,0.0139491,-0.164311
1.905,-0.136883,0.0139376,-0.164158
1.906,-0.136746,0.0139261,-0.164006
1.907,-0.136609,0.0139146,-0.163853
1.908,-0.136471,0.0139031,-0.163701
1.909,-0.136334,0.0138916,-0.163549
1.91,-0.136197,0.0138801,-0.163397
1.911,-0.136061,0.0138686,-0.163245
1.912,-0.135924,0.0138571,-0.163093
1.913,-0.135788,0.0138456,-0.162941
1.914,-0.135651,0.0138341,-0.162789
1.915,-0.135515,0.0138226,-0.162637
1.916,-0.135379,0.0138111,-0.162486
1.917,-0.135243,0.0137996,-0.162334
1.918,-0.135107,0.0137881,-0.162183
1.919,-0.134972,0.0137766,-0.162031
1.92,-0.134836,0.0137651,-0.16188
1.921,-0.134701,0.0137536,-0.161729
1.922,-0.134566,0.0137421,-0.161578
1.923,-0.13443,0.0137306,-0.161427
1.924,-0.134296,0.0137191,-0.161276
1.925,-0.134161,0.0137076,-0.161125
1.926,-0.134026,0.0136961,-0.160975
1.927,-0.133891,0.0136846,-0.160824
1.928,-0.133757,0.0136731,-0.160674
1.929,-0.133623,0.0136616,-0.160523
1.93,-0.133488,0.0136501,-0.160373
1.931,-0.133354,0.0136386,-0.160223
1.932,-0.133221,0.0136271,-0.160073
1.933,-0.133087,0.0136156,-0.159923
1.934,-0.132953,0.0136041,-0.159773
1.935,-0.13282,0.0135926,-0.159623
1.936,-0.132686,0.0135811,-0.159473
1.937,-0.132553,0.0135696,-0.159324
1.938,-0.13242,0.0135581,-0.159174
1.939,-0.132287,0.0135466,-0.159025
1.94,-0.132154,0.0135351,-0.158875
1.941,-0.132021,0.0135237,-0.158726
1.942,-0.131889,0.0135122,-0.158577
1.943,-0.131756,0.0135007,-0.158428
1.944,-0.131624,0.0134892,-0.158279
1.945,-0.131492,0.0134777,-0.15813
1.946,-0.13136,0.0134663,-0.157981
1.947,-0.131228,0.0134548,-0.157833
1.948,-0.131096,0.0134433,-0.157684
1.949,-0.130964,0.0134318,-0.157536
1.95,-0.130833,0.0134204,-0.157387
1.951,-0.130702,0.0134089,-0.157239
1.952,-0.13057,0.0133974,-0.157091
1.953,-0.130439,0.0133859,-0.156943
1.954,-0.130308,0.0133745,-0.156795
1.955,-0.130177,0.013363,-0.156647
1.956,-0.130047,0.0133516,-0.156499
1.957,-0.129916,0.0133401,-0.156351
1.958,-0.129785,0.0133286,-0.156204
1.959,-0.129655,0.0133172,-0.156056
1.96,-0.129525,0.0133057,-0.155909
1.961,-0.129395,0.0132943,-0.155762
1.962,-0.129265,0.0132828,-0.155615
1.963,-0.129135,0.0132714,-0.155467
1.964,-0.129005,0.01326,-0.15532
1.965,-0.128876,0.0132485,-0.155174
1.966,-0.128746,0.0132371,-0.155027
1.967,-0.128617,0.0132256,-0.15488
1.968,-0.128488,0.0132142,-0.154734
1.969,-0.128359,0.0132028,-0.154587
1.97,-0.12823,0.0131913,-0.154441
1.971,-0.128101,0.0131799,-0.154294
1.972,-0.127972,0.0131685,-0.154148
1.973,-0.127844,0.0131571,-0.154002
1.974,-0.127715,0.0131457,-0.153856
1.975,-0.127587,0.0131342,-0.15371
1.976,-0.127459,0.0131228,-0.153565
1.977,-0.127331,0.0131114,-0.153419
1.978,-0.127203,0.0131,-0.153273
1.979,-0.127075,0.0130886,-0.153128
1.98,-0.126948,0.0130772,-0.152983
1.981,-0.12682,0.0130658,-0.152837
1.982,-0.126693,0.0130544,-0.152692
1.983,-0.126565,0.013043,-0.152547
1.984,-0.126438,0.0130316,-0.152402
1.985,-0.126311,0.0130203,-0.152257
1.986,-0.126184,0.0130089,-0.152113
1.987,-0.126058,0.0129975,-0.151968
1.988,-0.125931,0.0129861,-0.151824
1.989,-0.125805,0.0129748,-0.151679
1.99,-0.125678,0.0129634,-0.151535
1.991,-0.125552,0.012952,-0.151391
1.992,-0.125426,0.0129407,-0.151247
1.993,-0.1253,0.0129293,-0.151102
1.994,-0.125174,0.0129179,-0.150959
1.995,-0.125048,0.0129066,-0.150815
1.996,-0.124923,0.0128952,-0.150671
1.997,-0.124797,0.0128839,-0.150527
1.998,-0.124672,0.0128726,-0.150384
1.999,-0.124546,0.0128612,-0.150241
2,-0.124421,0.0128499,-0.150097
2.001,-0.124296,0.0128386,-0.149954
2.002,-0.124172,0.0128272,-0.149811
2.003,-0.124047,0.0128159,-0.149668
2.004,-0.123922,0.0128046,-0.149525
2.005,-0.123798,0.0127933,-0.149383
2.006,-0.123673,0.012782,-0.14924
2.007,-0.123549,0.0127707,-0.149097
2.008,-0.123425,0.0127594,-0.148955
2.009,-0.123301,0.0127481,-0.148813
2.01,-0.123177,0.0127368,-0.14867
2.011,-0.123053,0.0127255,-0.148528
2.012,-0.12293,0.0127142,-0.148386
2.013,-0.122806,0.0127029,-0.148244
2.014,-0.122683,0.0126916,-0.148102
2.015,-0.12256,0.0126804,-0.147961
2.016,-0.122436,0.0126691,-0.147819
2.017,-0.122313,0.0126578,-0.147678
2.018,-0.12219,0.0126466,-0.147536
2.019,-0.122068,0.0126353,-0.147395
2.02,-0.121945,0.012624,-0.147254
2.021,-0.121823,0.0126128,-0.147113
2.022,-0.1217,0.0126015,-0.146972
2.023,-0.121578,0.0125903,-0.146831
2.024,-0.121456,0.0125791,-0.14669
2.025,-0.121334,0.0125678,-0.14655
2.026,-0.121212,0.0125566,-0.146409
2.027,-0.12109,0.0125454,-0.146269
2.028,-0.120968,0.0125342,-0.146128
2.029,-0.120847,0.012523,-0.145988
2.03,-0.120725,0.0125117,-0.145848
2.031,-0.120604,0.0125005,-0.145708
2.032,-0.120483,0.0124893,-0.145568
2.033,-0.120362,0.0124781,-0.145428
2.034,-0.120241,0.012467,-0.145289
2.035,-0.12012,0.0124558,-0.145149
2.036,-0.119999,0.0124446,-0.14501
2.037,-0.119879,0.0124334,-0.14487
2.038,-0.119758,0.0124222,-0.144731
2.039,-0.119638,0.0124111,-0.144592
2.04,-0.119518,0.0123999,-0.144453
2.041,-0.119398,0.0123888,-0.144314
2.042,-0.119278,0.0123776,-0.144175
2.043,-0.119158,0.0123665,-0.144036
2.044,-0.119038,0.0123553,-0.143898
2.045,-0.118919,0.0123442,-0.143759
2.046,-0.118799,0.012333,-0.143621
2.047,-0.11868,0.0123219,-0.143483
2.048,-0.11856,0.0123108,-0.143344
2.049,-0.118441,0.0122997,-0.143206
2.05,-0.118322,0.0122886,-0.143068
2.051,-0.118203,0.0122775,-0.142931
2.052,-0.118085,0.0122664,-0.142793
2.053,-0.117966,0.0122553,-0.142655
2.054,-0.117847,0.0122442,-0.142518
2.055,-0.117729,0.0122331,-0.14238
2.056,-0.117611,0.012222,-0.142243
2.057,-0.117492,0.0122109,-0.142106
2.058,-0.117374,0.0121998,-0.141969
2.059,-0.117256,0.0121888,-0.141832
2.06,-0.117139,0.0121777,-0.141695
2.061,-0.117021,0.0121667,-0.141558
2.062,-0.116903,0.0121556,-0.141421
2.063,-0.116786,0.0121446,-0.141285
2.064,-0.116668,0.0121335,-0.141148
2.065,-0.116551,0.0121225,-0.141012
2.066,-0.116434,0.0121115,-0.140876
2.067,-0.116317,0.0121005,-0.14074
2.068,-0.1162,0.0120894,-0.140604
2.069,-0.116083,0.0120784,-0.140468
2.07,-0.115967,0.0120674,-0.140332
2.071,-0.11585,0.0120564,-0.140196
2.072,-0.115734,0.0120454,-0.140061
2.073,-0.115617,0.0120344,-0.139925
2.074,-0.115501,0.0120235,-0.13979
2.075,-0.115385,0.0120125,-0.139655
2.076,-0.115269,0.0120015,-0.13952
2.077,-0.115153,0.0119905,-0.139385
2.078,-0.115038,0.0119796,-0.13925
2.079,-0.114922,0.0119686,-0.139115
2.08,-0.114807,0.0119577,-0.13898
2.081,-0.114691,0.0119467,-0.138846
2.082,-0.114576,0.0119358,-0.138711
2.083,-0.114461,0.0119249,-0.138577
2.084,-0.114346,0.0119139,-0.138442
2.085,-0.114231,0.011903,-0.138308
2.086,-0.114116,0.0118921,-0.138174
2.087,-0.114001,0.0118812,-0.13804
2.088,-0.113887,0.0118703,-0.137907
2.089,-0.113772,0.0118594,-0.137773
2.09,-0.113658,0.0118485,-0.137639
2.091,-0.113544,0.0118376,-0.137506
2.092,-0.11343,0.0118267,-0.137372
2.093,-0.113316,0.0118159,-0.137239
2.094,-0.113202,0.011805,-0.137106
2.095,-0.113088,0.0117941,-0.136973
2.096,-0.112974,0.0117833,-0.13684
2.097,-0.112861,0.0117724,-0.136707
2.098,-0.112747,0.0117616,-0.136574
2.099,-0.112634,0.0117507,-0.136442
2.1,-0.112521,0.0117399,-0.136309
2.101,-0.112408,0.0117291,-0.136177
2.102,-0.112295,0.0117183,-0.136044
2.103,-0.112182,0.0117075,-0.135912
2.104,-0.112069,0.0116966,-0.13578
2.105,-0.111956,0.0116858,-0.135648
2.106,-0.111844,0.0116751,-0.135516
2.107,-0.111731,0.0116643,-0.135385
2.108,-0.111619,0.0116535,-0.135253
2.109,-0.111507,0.0116427,-0.135121
2.11,-0.111395,0.0116319,-0.13499
2.111,-0.111283,0.0116212,-0.134859
2.112,-0.111171,0.0116104,-0.134728
2.113,-0.111059,0.0115997,-0.134596
2.114,-0.110948,0.0115889,-0.134465
2.115,-0.110836,0.0115782,-0.134335
2.116,-0.110725,0.0115675,-0.134204
2.117,-0.110613,0.0115567,-0.134073
2.118,-0.110502,0.011546,-0.133943
2.119,-0.110391,0.0115353,-0.133812
2.12,-0.11028,0.0115246,-0.133682
2.121,-0.110169,0.0115139,-0.133552
2.122,-0.110059,0.0115032,-0.133422
2.123,-0.109948,0.0114925,-0.133292
2.124,-0.109838,0.0114818,-0.133162
2.125,-0.109727,0.0114712,-0.133032
2.126,-0.109617,0.0114605,-0.132902
2.127,-0.109507,0.0114498,-0.132773
2.128,-0.109397,0.0114392,-0.132643
2.129,-0.109287,0.0114285,-0.132514
2.13,-0.109177,0.0114179,-0.132385
2.131,-0.109067,0.0114073,-0.132256
2.132,-0.108957,0.0113966,-0.132127
2.133,-0.108848,0.011386,-0.131998
2.134,-0.108738,0.0113754,-0.131869
2.135,-0.108629,0.0113648,-0.13174
2.136,-0.10852,0.0113542,-0.131612
2.137,-0.108411,0.0113436,-0.131483
2.138,-0.108302,0.011333,-0.131355
2.139,-0.108193,0.0113224,-0.131227
2.14,-0.108084,0.0113118,-0.131098
2.141,-0.107976,0.0113013,-0.13097
2.142,-0.107867,0.0112907,-0.130843
2.143,-0.107759,0.0112802,-0.130715
2.144,-0.10765,0.0112696,-0.130587
2.145,-0.107542,0.0112591,-0.130459
2.146,-0.107434,0.0112485,-0.130332
2.147,-0.107326,0.011238,-0.130205
2.148,-0.107218,0.0112275,-0.130077
2.149,-0.10711,0.011217,-0.12995
2.15,-0.107003,0.0112065,-0.129823
2.151,-0.106895,0.011196,-0.129696
2.152,-0.106788,0.0111855,-0.129569
