t,x,theta,u
1.981,-0.603923,0.0032039,-0.0452332
1.982,-0.603738,0.00320929,-0.0452332
1.983,-0.603553,0.00321465,-0.0452332
1.984,-0.603368,0.00321999,-0.0452332
1.985,-0.603183,0.0032253,-0.0452332
1.986,-0.602998,0.00323059,-0.0452332
1.987,-0.602813,0.00323585,-0.0452332
1.988,-0.602628,0.00324109,-0.0452332
1.989,-0.602444,0.00324631,-0.0452332
1.99,-0.602259,0.00325151,-0.0452332
1.991,-0.602074,0.00325668,-0.0452332
1.992,-0.601889,0.00326182,-0.0452332
1.993,-0.601705,0.00326695,-0.0452332
1.994,-0.60152,0.00327205,-0.0452332
1.995,-0.601335,0.00327713,-0.0452332
1.996,-0.601151,0.00328219,-0.0452332
1.997,-0.600966,0.00328722,-0.0452332
1.998,-0.600782,0.00329224,-0.0452332
1.999,-0.600597,0.00329723,-0.0452332
2,-0.600413,0.0033022,-0.0452332
2.001,-0.600229,0.00330715,-0.0452332
2.002,-0.600044,0.00331208,-0.0452332
2.003,-0.59986,0.00331698,-0.0452332
2.004,-0.599676,0.00332187,-0.0452332
2.005,-0.599492,0.00332674,-0.0452332
2.006,-0.599307,0.00333158,-0.0452332
2.007,-0.599123,0.00333641,-0.0452332
2.008,-0.598939,0.00334122,-0.0452332
2.009,-0.598755,0.003346,-0.0452332
2.01,-0.598571,0.00335077,-0.0452332
2.011,-0.598387,0.00335552,-0.0452332
2.012,-0.598203,0.00336025,-0.0452332
2.013,-0.598019,0.00336496,-0.0452332
2.014,-0.597835,0.00336965,-0.0452332
2.015,-0.597651,0.00337432,-0.0452332
2.016,-0.597468,0.00337898,-0.0452332
2.017,-0.597284,0.00338361,-0.0452332
2.018,-0.5971,0.00338823,-0.0452332
2.019,-0.596917,0.00339283,-0.0452332
2.02,-0.596733,0.00339741,-0.0452332
2.021,-0.596549,0.00340198,-0.0452332
2.022,-0.596366,0.00340653,-0.0452332
2.023,-0.596182,0.00341105,-0.0465873
2.024,-0.595999,0.00341556,-0.0465873
2.025,-0.595815,0.00342005,-0.0465873
2.026,-0.595632,0.00342451,-0.0465873
2.027,-0.595449,0.00342896,-0.0465873
2.028,-0.595265,0.00343338,-0.0465873
2.029,-0.595082,0.00343778,-0.0465873
2.03,-0.594899,0.00344216,-0.0465873
2.031,-0.594716,0.00344653,-0.0465873
2.032,-0.594532,0.00345087,-0.0465873
2.033,-0.594349,0.00345519,-0.0465873
2.034,-0.594166,0.00345949,-0.0465873
2.035,-0.593983,0.00346378,-0.0465873
2.036,-0.5938,0.00346804,-0.0465873
2.037,-0.593617,0.00347228,-0.0465873
2.038,-0.593434,0.00347651,-0.0465873
2.039,-0.593251,0.00348072,-0.0465873
2.04,-0.593069,0.0034849,-0.0465873
2.041,-0.592886,0.00348907,-0.0465873
2.042,-0.592703,0.00349322,-0.0465873
2.043,-0.59252,0.00349736,-0.0465873
2.044,-0.592338,0.00350147,-0.0465873
2.045,-0.592155,0.00350557,-0.0465873
2.046,-0.591972,0.00350965,-0.0465873
2.047,-0.59179,0.00351371,-0.0465873
2.048,-0.591607,0.00351775,-0.0465873
2.049,-0.591425,0.00352178,-0.0465873
2.05,-0.591242,0.00352579,-0.0465873
2.051,-0.59106,0.00352978,-0.0465873
2.052,-0.590878,0.00353376,-0.0465873
2.053,-0.590695,0.00353771,-0.0465873
2.054,-0.590513,0.00354166,-0.0465873
2.055,-0.590331,0.00354558,-0.0465873
2.056,-0.590148,0.00354949,-0.0465873
2.057,-0.589966,0.00355339,-0.0465873
2.058,-0.589784,0.00355727,-0.0465873
2.059,-0.589602,0.00356113,-0.0465873
2.06,-0.58942,0.00356498,-0.0465873
2.061,-0.589238,0.00356881,-0.0465873
2.062,-0.589056,0.00357262,-0.0465873
2.063,-0.588874,0.00357643,-0.0465873
2.064,-0.588692,0.00358021,-0.0465873
2.065,-0.58851,0.00358398,-0.0465873
2.066,-0.588329,0.00358774,-0.0465873
2.067,-0.588147,0.00359148,-0.0465873
2.068,-0.587965,0.00359521,-0.0465873
2.069,-0.587783,0.00359893,-0.0465873
2.07,-0.587602,0.00360263,-0.0465873
2.071,-0.58742,0.00360631,-0.0465873
2.072,-0.587239,0.00360998,-0.0465873
2.073,-0.587057,0.00361364,-0.0465873
2.074,-0.586876,0.00361728,-0.0477308
2.075,-0.586694,0.00362091,-0.0477308
2.076,-0.586513,0.00362452,-0.0477308
2.077,-0.586331,0.00362811,-0.0477308
2.078,-0.58615,0.00363169,-0.0477308
2.079,-0.585969,0.00363525,-0.0477308
2.08,-0.585787,0.00363879,-0.0477308
2.081,-0.585606,0.00364231,-0.0477308
2.082,-0.585425,0.00364582,-0.0477308
2.083,-0.585244,0.00364932,-0.0477308
2.084,-0.585063,0.0036528,-0.0477308
2.085,-0.584882,0.00365626,-0.0477308
2.086,-0.584701,0.0036597,-0.0477308
2.087,-0.58452,0.00366314,-0.0477308
2.088,-0.584339,0.00366655,-0.0477308
2.089,-0.584158,0.00366995,-0.0477308
2.09,-0.583977,0.00367334,-0.0477308
2.091,-0.583796,0.00367671,-0.0477308
2.092,-0.583616,0.00368006,-0.0477308
2.093,-0.583435,0.0036834,-0.0477308
2.094,-0.583254,0.00368673,-0.0477308
2.095,-0.583073,0.00369004,-0.0477308
2.096,-0.582893,0.00369334,-0.0477308
2.097,-0.582712,0.00369662,-0.0477308
2.098,-0.582532,0.00369989,-0.0477308
2.099,-0.582351,0.00370315,-0.0477308
2.1,-0.582171,0.00370639,-0.0477308
2.101,-0.58199,0.00370962,-0.0477308
2.102,-0.58181,0.00371283,-0.0477308
2.103,-0.58163,0.00371603,-0.0477308
2.104,-0.58145,0.00371922,-0.0477308
2.105,-0.581269,0.00372239,-0.0477308
2.106,-0.581089,0.00372556,-0.0477308
2.107,-0.580909,0.0037287,-0.0477308
2.108,-0.580729,0.00373184,-0.0477308
2.109,-0.580549,0.00373496,-0.0477308
2.11,-0.580369,0.00373807,-0.0477308
2.111,-0.580189,0.00374117,-0.0477308
2.112,-0.580009,0.00374426,-0.0477308
2.113,-0.579829,0.00374733,-0.0477308
2.114,-0.579649,0.00375039,-0.0477308
2.115,-0.579469,0.00375344,-0.0477308
2.116,-0.579289,0.00375648,-0.0477308
2.117,-0.57911,0.00375951,-0.0477308
2.118,-0.57893,0.00376252,-0.0477308
2.119,-0.57875,0.00376553,-0.0477308
2.12,-0.578571,0.00376852,-0.0477308
2.121,-0.578391,0.0037715,-0.0477308
2.122,-0.578211,0.00377447,-0.0477308
2.123,-0.578032,0.00377743,-0.0477308
2.124,-0.577852,0.00378037,-0.0477308
2.125,-0.577673,0.00378331,-0.0486916
2.126,-0.577494,0.00378623,-0.0486916
2.127,-0.577314,0.00378914,-0.0486916
2.128,-0.577135,0.00379203,-0.0486916
2.129,-0.576956,0.00379491,-0.0486916
2.13,-0.576776,0.00379778,-0.0486916
2.131,-0.576597,0.00380063,-0.0486916
2.132,-0.576418,0.00380348,-0.0486916
2.133,-0.576239,0.0038063,-0.0486916
2.134,-0.57606,0.00380912,-0.0486916
2.135,-0.575881,0.00381192,-0.0486916
2.136,-0.575702,0.00381471,-0.0486916
2.137,-0.575523,0.00381749,-0.0486916
2.138,-0.575344,0.00382025,-0.0486916
2.139,-0.575165,0.003823,-0.0486916
2.14,-0.574987,0.00382574,-0.0486916
2.141,-0.574808,0.00382847,-0.0486916
2.142,-0.574629,0.00383118,-0.0486916
2.143,-0.57445,0.00383389,-0.0486916
2.144,-0.574272,0.00383658,-0.0486916
2.145,-0.574093,0.00383926,-0.0486916
2.146,-0.573915,0.00384193,-0.0486916
2.147,-0.573736,0.00384458,-0.0486916
2.148,-0.573558,0.00384723,-0.0486916
2.149,-0.573379,0.00384986,-0.0486916
2.15,-0.573201,0.00385248,-0.0486916
2.151,-0.573022,0.00385509,-0.0486916
2.152,-0.572844,0.00385769,-0.0486916
2.153,-0.572666,0.00386028,-0.0486916
2.154,-0.572487,0.00386286,-0.0486916
2.155,-0.572309,0.00386543,-0.0486916
2.156,-0.572131,0.00386799,-0.0486916
2.157,-0.571953,0.00387053,-0.0486916
2.158,-0.571775,0.00387307,-0.0486916
2.159,-0.571597,0.0038756,-0.0486916
2.16,-0.571419,0.00387811,-0.0486916
2.161,-0.571241,0.00388062,-0.0486916
2.162,-0.571063,0.00388311,-0.0486916
2.163,-0.570885,0.0038856,-0.0486916
2.164,-0.570707,0.00388807,-0.0486916
2.165,-0.57053,0.00389054,-0.0486916
2.166,-0.570352,0.003893,-0.0486916
2.167,-0.570174,0.00389544,-0.0486916
2.168,-0.569996,0.00389788,-0.0486916
2.169,-0.569819,0.00390031,-0.0486916
2.17,-0.569641,0.00390273,-0.0486916
2.171,-0.569464,0.00390514,-0.0486916
2.172,-0.569286,0.00390754,-0.0486916
2.173,-0.569109,0.00390993,-0.0486916
2.174,-0.568931,0.00391231,-0.0486916
2.175,-0.568754,0.00391469,-0.0486916
2.176,-0.568577,0.00391705,-0.0494922
2.177,-0.568399,0.0039194,-0.0494922
2.178,-0.568222,0.00392174,-0.0494922
2.179,-0.568045,0.00392407,-0.0494922
2.18,-0.567868,0.00392639,-0.0494922
2.181,-0.567691,0.0039287,-0.0494922
2.182,-0.567514,0.003931,-0.0494922
2.183,-0.567337,0.00393329,-0.0494922
2.184,-0.56716,0.00393556,-0.0494922
2.185,-0.566983,0.00393783,-0.0494922
2.186,-0.566806,0.00394008,-0.0494922
2.187,-0.566629,0.00394233,-0.0494922
2.188,-0.566452,0.00394456,-0.0494922
2.189,-0.566275,0.00394679,-0.0494922
2.19,-0.566098,0.003949,-0.0494922
2.191,-0.565922,0.00395121,-0.0494922
2.192,-0.565745,0.0039534,-0.0494922
2.193,-0.565568,0.00395559,-0.0494922
2.194,-0.565392,0.00395776,-0.0494922
2.195,-0.565215,0.00395993,-0.0494922
2.196,-0.565039,0.00396208,-0.0494922
2.197,-0.564862,0.00396423,-0.0494922
2.198,-0.564686,0.00396636,-0.0494922
2.199,-0.56451,0.00396849,-0.0494922
2.2,-0.564333,0.00397061,-0.0494922
2.201,-0.564157,0.00397272,-0.0494922
2.202,-0.563981,0.00397482,-0.0494922
2.203,-0.563805,0.00397691,-0.0494922
2.204,-0.563628,0.00397899,-0.0494922
2.205,-0.563452,0.00398106,-0.0494922
2.206,-0.563276,0.00398313,-0.0494922
2.207,-0.5631,0.00398518,-0.0494922
2.208,-0.562924,0.00398723,-0.0494922
2.209,-0.562748,0.00398927,-0.0494922
2.21,-0.562572,0.0039913,-0.0494922
2.211,-0.562396,0.00399332,-0.0494922
2.212,-0.562221,0.00399534,-0.0494922
2.213,-0.562045,0.00399734,-0.0494922
2.214,-0.561869,0.00399934,-0.0494922
2.215,-0.561693,0.00400133,-0.0494922
2.216,-0.561518,0.00400331,-0.0494922
2.217,-0.561342,0.00400528,-0.0494922
2.218,-0.561166,0.00400725,-0.0494922
2.219,-0.560991,0.00400921,-0.0494922
2.22,-0.560815,0.00401116,-0.0494922
2.221,-0.56064,0.0040131,-0.0494922
2.222,-0.560465,0.00401503,-0.0494922
2.223,-0.560289,0.00401696,-0.0494922
2.224,-0.560114,0.00401888,-0.0494922
2.225,-0.559939,0.00402079,-0.0494922
2.226,-0.559763,0.0040227,-0.0494922
2.227,-0.559588,0.0040246,-0.050151
2.228,-0.559413,0.00402649,-0.050151
2.229,-0.559238,0.00402837,-0.050151
2.23,-0.559063,0.00403024,-0.050151
2.231,-0.558888,0.0040321,-0.050151
2.232,-0.558713,0.00403395,-0.050151
2.233,-0.558538,0.00403579,-0.050151
2.234,-0.558363,0.00403763,-0.050151
2.235,-0.558188,0.00403945,-0.050151
2.236,-0.558013,0.00404127,-0.050151
2.237,-0.557838,0.00404308,-0.050151
2.238,-0.557664,0.00404488,-0.050151
2.239,-0.557489,0.00404667,-0.050151
2.24,-0.557314,0.00404845,-0.050151
2.241,-0.55714,0.00405023,-0.050151
2.242,-0.556965,0.004052,-0.050151
2.243,-0.556791,0.00405375,-0.050151
2.244,-0.556616,0.0040555,-0.050151
2.245,-0.556442,0.00405725,-0.050151
2.246,-0.556267,0.00405898,-0.050151
2.247,-0.556093,0.00406071,-0.050151
2.248,-0.555919,0.00406243,-0.050151
2.249,-0.555744,0.00406414,-0.050151
2.25,-0.55557,0.00406584,-0.050151
2.251,-0.555396,0.00406754,-0.050151
2.252,-0.555222,0.00406922,-0.050151
2.253,-0.555048,0.0040709,-0.050151
2.254,-0.554874,0.00407258,-0.050151
2.255,-0.5547,0.00407424,-0.050151
2.256,-0.554526,0.0040759,-0.050151
2.257,-0.554352,0.00407755,-0.050151
2.258,-0.554178,0.0040792,-0.050151
2.259,-0.554004,0.00408083,-0.050151
2.26,-0.55383,0.00408246,-0.050151
2.261,-0.553656,0.00408409,-0.050151
2.262,-0.553483,0.0040857,-0.050151
2.263,-0.553309,0.00408731,-0.050151
2.264,-0.553135,0.00408892,-0.050151
2.265,-0.552962,0.00409051,-0.050151
2.266,-0.552788,0.0040921,-0.050151
2.267,-0.552615,0.00409368,-0.050151
2.268,-0.552441,0.00409526,-0.050151
2.269,-0.552268,0.00409683,-0.050151
2.27,-0.552094,0.00409839,-0.050151
2.271,-0.551921,0.00409995,-0.050151
2.272,-0.551748,0.0041015,-0.050151
2.273,-0.551574,0.00410304,-0.050151
2.274,-0.551401,0.00410458,-0.050151
2.275,-0.551228,0.00410611,-0.050151
2.276,-0.551055,0.00410764,-0.050151
2.277,-0.550882,0.00410916,-0.050151
2.278,-0.550709,0.00411067,-0.0506835
2.279,-0.550536,0.00411218,-0.0506835
2.28,-0.550363,0.00411368,-0.0506835
2.281,-0.55019,0.00411517,-0.0506835
2.282,-0.550017,0.00411665,-0.0506835
2.283,-0.549844,0.00411812,-0.0506835
2.284,-0.549671,0.00411959,-0.0506835
2.285,-0.549498,0.00412105,-0.0506835
2.286,-0.549326,0.00412251,-0.0506835
2.287,-0.549153,0.00412395,-0.0506835
2.288,-0.54898,0.00412539,-0.0506835
2.289,-0.548808,0.00412682,-0.0506835
2.29,-0.548635,0.00412825,-0.0506835
2.291,-0.548463,0.00412967,-0.0506835
2.292,-0.54829,0.00413108,-0.0506835
2.293,-0.548118,0.00413248,-0.0506835
2.294,-0.547946,0.00413388,-0.0506835
2.295,-0.547773,0.00413527,-0.0506835
2.296,-0.547601,0.00413666,-0.0506835
2.297,-0.547429,0.00413804,-0.0506835
2.298,-0.547256,0.00413941,-0.0506835
2.299,-0.547084,0.00414077,-0.0506835
2.3,-0.546912,0.00414213,-0.0506835
2.301,-0.54674,0.00414348,-0.0506835
2.302,-0.546568,0.00414483,-0.0506835
2.303,-0.546396,0.00414617,-0.0506835
2.304,-0.546224,0.0041475,-0.0506835
2.305,-0.546052,0.00414883,-0.0506835
2.306,-0.54588,0.00415015,-0.0506835
2.307,-0.545709,0.00415146,-0.0506835
2.308,-0.545537,0.00415277,-0.0506835
2.309,-0.545365,0.00415407,-0.0506835
2.31,-0.545193,0.00415537,-0.0506835
2.311,-0.545022,0.00415666,-0.0506835
2.312,-0.54485,0.00415794,-0.0506835
2.313,-0.544679,0.00415922,-0.0506835
2.314,-0.544507,0.0041605,-0.0506835
2.315,-0.544336,0.00416177,-0.0506835
2.316,-0.544164,0.00416303,-0.0506835
2.317,-0.543993,0.00416428,-0.0506835
2.318,-0.543821,0.00416553,-0.0506835
2.319,-0.54365,0.00416678,-0.0506835
2.32,-0.543479,0.00416802,-0.0506835
2.321,-0.543308,0.00416925,-0.0506835
2.322,-0.543136,0.00417048,-0.0506835
2.323,-0.542965,0.00417171,-0.0506835
2.324,-0.542794,0.00417293,-0.0506835
2.325,-0.542623,0.00417414,-0.0506835
2.326,-0.542452,0.00417535,-0.0506835
2.327,-0.542281,0.00417655,-0.0506835
2.328,-0.54211,0.00417775,-0.0506835
2.329,-0.541939,0.00417894,-0.0511029
2.33,-0.541768,0.00418013,-0.0511029
2.331,-0.541598,0.00418131,-0.0511029
2.332,-0.541427,0.00418248,-0.0511029
2.333,-0.541256,0.00418365,-0.0511029
2.334,-0.541086,0.00418481,-0.0511029
2.335,-0.540915,0.00418597,-0.0511029
2.336,-0.540744,0.00418711,-0.0511029
2.337,-0.540574,0.00418826,-0.0511029
2.338,-0.540403,0.00418939,-0.0511029
2.339,-0.540233,0.00419053,-0.0511029
2.34,-0.540062,0.00419165,-0.0511029
2.341,-0.539892,0.00419277,-0.0511029
2.342,-0.539722,0.00419388,-0.0511029
2.343,-0.539551,0.00419499,-0.0511029
2.344,-0.539381,0.00419609,-0.0511029
2.345,-0.539211,0.00419719,-0.0511029
2.346,-0.539041,0.00419828,-0.0511029
2.347,-0.538871,0.00419936,-0.0511029
2.348,-0.538701,0.00420044,-0.0511029
2.349,-0.538531,0.00420152,-0.0511029
2.35,-0.538361,0.00420259,-0.0511029
2.351,-0.538191,0.00420365,-0.0511029
2.352,-0.538021,0.00420471,-0.0511029
2.353,-0.537851,0.00420576,-0.0511029
2.354,-0.537681,0.00420681,-0.0511029
2.355,-0.537511,0.00420785,-0.0511029
2.356,-0.537342,0.00420888,-0.0511029
2.357,-0.537172,0.00420992,-0.0511029
2.358,-0.537002,0.00421094,-0.0511029
2.359,-0.536833,0.00421196,-0.0511029
2.36,-0.536663,0.00421298,-0.0511029
2.361,-0.536494,0.00421399,-0.0511029
2.362,-0.536324,0.004215,-0.0511029
2.363,-0.536155,0.004216,-0.0511029
2.364,-0.535985,0.00421699,-0.0511029
2.365,-0.535816,0.00421798,-0.0511029
2.366,-0.535647,0.00421897,-0.0511029
2.367,-0.535478,0.00421995,-0.0511029
2.368,-0.535308,0.00422093,-0.0511029
2.369,-0.535139,0.0042219,-0.0511029
2.37,-0.53497,0.00422287,-0.0511029
2.371,-0.534801,0.00422383,-0.0511029
2.372,-0.534632,0.00422479,-0.0511029
2.373,-0.534463,0.00422574,-0.0511029
2.374,-0.534294,0.00422669,-0.0511029
2.375,-0.534125,0.00422764,-0.0511029
2.376,-0.533956,0.00422858,-0.0511029
2.377,-0.533787,0.00422951,-0.0511029
2.378,-0.533619,0.00423045,-0.0511029
2.379,-0.53345,0.00423137,-0.0511029
2.38,-0.533281,0.0042323,-0.0514205
2.381,-0.533112,0.00423321,-0.0514205
2.382,-0.532944,0.00423412,-0.0514205
2.383,-0.532775,0.00423503,-0.0514205
2.384,-0.532607,0.00423593,-0.0514205
2.385,-0.532438,0.00423683,-0.0514205
2.386,-0.53227,0.00423772,-0.0514205
2.387,-0.532101,0.0042386,-0.0514205
2.388,-0.531933,0.00423949,-0.0514205
2.389,-0.531765,0.00424036,-0.0514205
2.39,-0.531596,0.00424123,-0.0514205
2.391,-0.531428,0.0042421,-0.0514205
2.392,-0.53126,0.00424296,-0.0514205
2.393,-0.531092,0.00424381,-0.0514205
2.394,-0.530924,0.00424467,-0.0514205
2.395,-0.530756,0.00424551,-0.0514205
2.396,-0.530588,0.00424635,-0.0514205
2.397,-0.53042,0.00424719,-0.0514205
2.398,-0.530252,0.00424802,-0.0514205
2.399,-0.530084,0.00424885,-0.0514205
2.4,-0.529916,0.00424967,-0.0514205
2.401,-0.529748,0.00425049,-0.0514205
2.402,-0.529581,0.0042513,-0.0514205
2.403,-0.529413,0.00425211,-0.0514205
2.404,-0.529245,0.00425292,-0.0514205
2.405,-0.529078,0.00425371,-0.0514205
2.406,-0.52891,0.00425451,-0.0514205
2.407,-0.528743,0.0042553,-0.0514205
2.408,-0.528575,0.00425609,-0.0514205
2.409,-0.528408,0.00425687,-0.0514205
2.41,-0.52824,0.00425765,-0.0514205
2.411,-0.528073,0.00425842,-0.0514205
2.412,-0.527906,0.00425919,-0.0514205
2.413,-0.527738,0.00425995,-0.0514205
2.414,-0.527571,0.00426071,-0.0514205
2.415,-0.527404,0.00426147,-0.0514205
2.416,-0.527237,0.00426222,-0.0514205
2.417,-0.52707,0.00426297,-0.0514205
2.418,-0.526903,0.00426371,-0.0514205
2.419,-0.526735,0.00426445,-0.0514205
2.42,-0.526569,0.00426519,-0.0514205
2.421,-0.526402,0.00426592,-0.0514205
2.422,-0.526235,0.00426665,-0.0514205
2.423,-0.526068,0.00426737,-0.0514205
2.424,-0.525901,0.00426809,-0.0514205
2.425,-0.525734,0.00426881,-0.0514205
2.426,-0.525568,0.00426952,-0.0514205
2.427,-0.525401,0.00427023,-0.0514205
2.428,-0.525234,0.00427093,-0.0514205
2.429,-0.525068,0.00427163,-0.0514205
2.43,-0.524901,0.00427233,-0.0514205
2.431,-0.524735,0.00427302,-0.0516464
2.432,-0.524568,0.00427371,-0.0516464
2.433,-0.524402,0.00427439,-0.0516464
2.434,-0.524235,0.00427507,-0.0516464
2.435,-0.524069,0.00427574,-0.0516464
2.436,-0.523903,0.00427641,-0.0516464
2.437,-0.523737,0.00427708,-0.0516464
2.438,-0.52357,0.00427774,-0.0516464
2.439,-0.523404,0.0042784,-0.0516464
2.44,-0.523238,0.00427905,-0.0516464
2.441,-0.523072,0.0042797,-0.0516464
2.442,-0.522906,0.00428035,-0.0516464
2.443,-0.52274,0.00428099,-0.0516464
2.444,-0.522574,0.00428162,-0.0516464
2.445,-0.522408,0.00428225,-0.0516464
2.446,-0.522242,0.00428288,-0.0516464
2.447,-0.522076,0.00428351,-0.0516464
2.448,-0.521911,0.00428413,-0.0516464
2.449,-0.521745,0.00428474,-0.0516464
2.45,-0.521579,0.00428535,-0.0516464
2.451,-0.521414,0.00428596,-0.0516464
2.452,-0.521248,0.00428656,-0.0516464
2.453,-0.521083,0.00428716,-0.0516464
2.454,-0.520917,0.00428776,-0.0516464
2.455,-0.520752,0.00428835,-0.0516464
2.456,-0.520586,0.00428894,-0.0516464
2.457,-0.520421,0.00428952,-0.0516464
2.458,-0.520255,0.0042901,-0.0516464
2.459,-0.52009,0.00429068,-0.0516464
2.46,-0.519925,0.00429125,-0.0516464
2.461,-0.51976,0.00429182,-0.0516464
2.462,-0.519595,0.00429239,-0.0516464
2.463,-0.519429,0.00429295,-0.0516464
2.464,-0.519264,0.00429351,-0.0516464
2.465,-0.519099,0.00429406,-0.0516464
2.466,-0.518934,0.00429461,-0.0516464
2.467,-0.518769,0.00429516,-0.0516464
2.468,-0.518604,0.0042957,-0.0516464
2.469,-0.51844,0.00429624,-0.0516464
2.47,-0.518275,0.00429678,-0.0516464
2.471,-0.51811,0.00429731,-0.0516464
2.472,-0.517945,0.00429784,-0.0516464
2.473,-0.517781,0.00429837,-0.0516464
2.474,-0.517616,0.00429889,-0.0516464
2.475,-0.517451,0.00429941,-0.0516464
2.476,-0.517287,0.00429992,-0.0516464
2.477,-0.517122,0.00430043,-0.0516464
2.478,-0.516958,0.00430094,-0.0516464
2.479,-0.516793,0.00430145,-0.0516464
2.48,-0.516629,0.00430195,-0.0516464
2.481,-0.516465,0.00430245,-0.0516464
2.482,-0.5163,0.00430294,-0.0517892
2.483,-0.516136,0.00430343,-0.0517892
2.484,-0.515972,0.00430392,-0.0517892
2.485,-0.515808,0.0043044,-0.0517892
2.486,-0.515644,0.00430488,-0.0517892
2.487,-0.51548,0.00430536,-0.0517892
2.488,-0.515316,0.00430583,-0.0517892
2.489,-0.515152,0.0043063,-0.0517892
2.49,-0.514988,0.00430677,-0.0517892
2.491,-0.514824,0.00430723,-0.0517892
2.492,-0.51466,0.00430769,-0.0517892
2.493,-0.514496,0.00430814,-0.0517892
2.494,-0.514332,0.00430859,-0.0517892
2.495,-0.514169,0.00430904,-0.0517892
2.496,-0.514005,0.00430948,-0.0517892
2.497,-0.513841,0.00430992,-0.0517892
2.498,-0.513678,0.00431036,-0.0517892
2.499,-0.513514,0.00431079,-0.0517892
2.5,-0.51335,0.00431122,-0.0517892
2.501,-0.513187,0.00431165,-0.0517892
2.502,-0.513024,0.00431207,-0.0517892
2.503,-0.51286,0.00431249,-0.0517892
2.504,-0.512697,0.0043129,-0.0517892
2.505,-0.512534,0.00431332,-0.0517892
2.506,-0.51237,0.00431373,-0.0517892
2.507,-0.512207,0.00431413,-0.0517892
2.508,-0.512044,0.00431453,-0.0517892
2.509,-0.511881,0.00431493,-0.0517892
2.51,-0.511718,0.00431533,-0.0517892
2.511,-0.511555,0.00431572,-0.0517892
2.512,-0.511392,0.00431611,-0.0517892
2.513,-0.511229,0.0043165,-0.0517892
2.514,-0.511066,0.00431688,-0.0517892
2.515,-0.510903,0.00431726,-0.0517892
2.516,-0.51074,0.00431763,-0.0517892
2.517,-0.510577,0.00431801,-0.0517892
2.518,-0.510415,0.00431838,-0.0517892
2.519,-0.510252,0.00431874,-0.0517892
2.52,-0.510089,0.00431911,-0.0517892
2.521,-0.509927,0.00431947,-0.0517892
2.522,-0.509764,0.00431983,-0.0517892
2.523,-0.509602,0.00432018,-0.0517892
2.524,-0.509439,0.00432053,-0.0517892
2.525,-0.509277,0.00432088,-0.0517892
2.526,-0.509114,0.00432122,-0.0517892
2.527,-0.508952,0.00432156,-0.0517892
2.528,-0.50879,0.0043219,-0.0517892
2.529,-0.508627,0.00432224,-0.0517892
2.53,-0.508465,0.00432257,-0.0517892
2.531,-0.508303,0.0043229,-0.0517892
2.532,-0.508141,0.00432323,-0.0517892
2.533,-0.507979,0.00432355,-0.0518568
2.534,-0.507817,0.00432387,-0.0518568
2.535,-0.507655,0.00432419,-0.0518568
2.536,-0.507493,0.0043245,-0.0518568
2.537,-0.507331,0.00432481,-0.0518568
2.538,-0.507169,0.00432512,-0.0518568
2.539,-0.507007,0.00432543,-0.0518568
2.54,-0.506845,0.00432573,-0.0518568
2.541,-0.506684,0.00432603,-0.0518568
2.542,-0.506522,0.00432632,-0.0518568
2.543,-0.50636,0.00432661,-0.0518568
2.544,-0.506199,0.0043269,-0.0518568
2.545,-0.506037,0.00432719,-0.0518568
2.546,-0.505876,0.00432747,-0.0518568
2.547,-0.505714,0.00432775,-0.0518568
2.548,-0.505553,0.00432803,-0.0518568
2.549,-0.505391,0.0043283,-0.0518568
2.55,-0.50523,0.00432857,-0.0518568
2.551,-0.505069,0.00432884,-0.0518568
2.552,-0.504907,0.00432911,-0.0518568
2.553,-0.504746,0.00432937,-0.0518568
2.554,-0.504585,0.00432963,-0.0518568
2.555,-0.504424,0.00432988,-0.0518568
2.556,-0.504263,0.00433014,-0.0518568
2.557,-0.504102,0.00433039,-0.0518568
2.558,-0.503941,0.00433063,-0.0518568
2.559,-0.50378,0.00433088,-0.0518568
2.56,-0.503619,0.00433112,-0.0518568
2.561,-0.503458,0.00433136,-0.0518568
2.562,-0.503297,0.00433159,-0.0518568
2.563,-0.503136,0.00433182,-0.0518568
2.564,-0.502976,0.00433205,-0.0518568
2.565,-0.502815,0.00433228,-0.0518568
2.566,-0.502654,0.0043325,-0.0518568
2.567,-0.502494,0.00433273,-0.0518568
2.568,-0.502333,0.00433294,-0.0518568
2.569,-0.502173,0.00433316,-0.0518568
2.57,-0.502012,0.00433337,-0.0518568
2.571,-0.501852,0.00433358,-0.0518568
2.572,-0.501691,0.00433379,-0.0518568
2.573,-0.501531,0.00433399,-0.0518568
2.574,-0.501371,0.0043342,-0.0518568
2.575,-0.50121,0.00433439,-0.0518568
2.576,-0.50105,0.00433459,-0.0518568
2.577,-0.50089,0.00433478,-0.0518568
2.578,-0.50073,0.00433497,-0.0518568
2.579,-0.50057,0.00433516,-0.0518568
2.58,-0.50041,0.00433535,-0.0518568
2.581,-0.50025,0.00433553,-0.0518568
2.582,-0.50009,0.00433571,-0.0518568
2.583,-0.49993,0.00433588,-0.0518568
2.584,-0.49977,0.00433606,-0.0518562
2.585,-0.49961,0.00433623,-0.0518562
2.586,-0.49945,0.0043364,-0.0518562
2.587,-0.49929,0.00433656,-0.0518562
2.588,-0.499131,0.00433673,-0.0518562
2.589,-0.498971,0.00433689,-0.0518562
2.59,-0.498812,0.00433705,-0.0518562
